,rmse_avg,rmse_std,rmse_avg-std,n_features
94,0.5069496781983623,0.006089700263783768,0.5008599779345786,94
95,0.5068526723299503,0.006022108047227613,0.5008305642827228,95
96,0.5068991092462628,0.005885923853803009,0.5010131853924598,96
97,0.5068205322127921,0.005925065692823977,0.5008954665199681,97
98,0.5068543320780943,0.005836373266790435,0.5010179588113038,98
99,0.5068091066444331,0.0057355413177360755,0.501073565326697,99
100,0.50683992941217,0.0056675266888342795,0.5011724027233357,100
101,0.5068830800342344,0.005644622367093878,0.5012384576671406,101
102,0.5068184701481538,0.005557364789739987,0.5012611053584138,102
103,0.5067918171860476,0.005542019027392075,0.5012497981586556,103
104,0.5067596149168401,0.005502126180712936,0.5012574887361272,104
105,0.5067682213962953,0.005471190622514137,0.5012970307737812,105
106,0.5068005047041557,0.00537275035527952,0.5014277543488762,106
107,0.5067810938580014,0.005333794914598721,0.5014472989434027,107
108,0.5067514057287703,0.005245856956969994,0.5015055487718003,108
109,0.5067106529421702,0.005181800775470947,0.5015288521666993,109
110,0.5067490924395062,0.005134433579263496,0.5016146588602427,110
111,0.5067557308099476,0.005086091394054631,0.501669639415893,111
112,0.5066560621175733,0.005048435620657803,0.5016076264969155,112
113,0.5067113934281746,0.004991925854208839,0.5017194675739658,113
114,0.5067158299348313,0.004967154418533601,0.5017486755162978,114
115,0.5067657381773704,0.00490347527131685,0.5018622629060535,115
116,0.5066248273197589,0.004851630157765894,0.501773197161993,116
117,0.5067021366517116,0.004777418763644577,0.501924717888067,117
118,0.5066204940085387,0.004735694450077745,0.501884799558461,118
119,0.5066604438269826,0.004730647920075562,0.501929795906907,119
120,0.506681539179925,0.004667709792587645,0.5020138293873373,120
121,0.5066250113486047,0.004615124293684329,0.5020098870549203,121
122,0.5066383356039345,0.004595223047005605,0.5020431125569288,122
123,0.5065638718080733,0.004515227630048694,0.5020486441780245,123
124,0.5066550077552942,0.0044503218242007946,0.5022046859310934,124
125,0.5066084997498994,0.004401033219132142,0.5022074665307673,125
126,0.5065911103673271,0.004397610608549309,0.5021934997587778,126
127,0.5065572302233586,0.004302115176128436,0.5022551150472302,127
128,0.5065155936308422,0.004280538528392359,0.5022350551024498,128
129,0.5065853652198749,0.0042552761750327,0.5023300890448421,129
130,0.5065194179711633,0.004183366651543036,0.5023360513196202,130
131,0.5065726610573695,0.004136960007989407,0.5024357010493802,131
132,0.5065576865610929,0.00411225814608964,0.5024454284150033,132
133,0.5065579740927298,0.004082008057965943,0.5024759660347639,133
134,0.5065524438482886,0.0040142628651443114,0.5025381809831443,134
135,0.5065227840980274,0.0039337241619200256,0.5025890599361074,135
136,0.5065525952063809,0.003948548891257966,0.5026040463151229,136
137,0.5065509756245966,0.003880373548128924,0.5026706020764676,137
138,0.5064775497732811,0.0038550325265261274,0.502622517246755,138
139,0.5065124415873059,0.0037606767355870233,0.5027517648517189,139
140,0.5064607368406174,0.0037390764825306474,0.5027216603580867,140
141,0.5065171363368866,0.0036604868928658708,0.5028566494440206,141
142,0.5065063950320853,0.0036377614621113477,0.5028686335699739,142
143,0.5064977038194229,0.003598107857819895,0.502899595961603,143
144,0.5065127166503927,0.0035881223596703014,0.5029245942907223,144
145,0.5064723165271524,0.0034903816545673256,0.5029819348725851,145
146,0.5064526632118346,0.0034725581654858288,0.5029801050463487,146
147,0.5065254171701594,0.0034265180793324893,0.503098899090827,147
148,0.5064985317792255,0.003392143865548972,0.5031063879136766,148
149,0.5065219252821284,0.0033656599114778732,0.5031562653706505,149
150,0.5064491114481486,0.003310271457378807,0.5031388399907698,150
151,0.5064435727738179,0.0032443562978330272,0.5031992164759849,151
152,0.5063824915381313,0.003195672667808639,0.5031868188703227,152
153,0.5064197934163345,0.0031585697196354805,0.503261223696699,153
154,0.5064359865739325,0.003118583818889374,0.5033174027550431,154
155,0.5064141909345925,0.0030775866749258624,0.5033366042596666,155
156,0.5064132656514244,0.0030175468799081436,0.5033957187715162,156
157,0.5064043685647037,0.0029953848876391556,0.5034089836770645,157
158,0.5064018312816934,0.0029494156722545185,0.5034524156094389,158
159,0.5064441376446739,0.0029332695088830065,0.5035108681357909,159
160,0.5064248860013193,0.002853721664875505,0.5035711643364438,160
161,0.5063845163840175,0.0028039239962760415,0.5035805923877414,161
162,0.5064010252138627,0.0027449955688216895,0.503656029645041,162
163,0.5063823217306747,0.0027315130152998973,0.5036508087153747,163
164,0.5064072480157518,0.0026750692256217487,0.50373217879013,164
165,0.5063988961940682,0.0026318619265116748,0.5037670342675565,165
166,0.506360870839064,0.0025687911907736768,0.5037920796482903,166
167,0.5063823096305118,0.00251983163854262,0.5038624779919691,167
168,0.5063751229702631,0.0025072281715426167,0.5038678947987205,168
169,0.5063885996233577,0.002434451666544862,0.5039541479568128,169
170,0.5063626180439194,0.002378372880470457,0.5039842451634489,170
171,0.5063230620917799,0.002310562602192735,0.5040124994895872,171
172,0.5063531077029392,0.0023037761542062567,0.5040493315487329,172
173,0.506351727752911,0.0022475455491293476,0.5041041822037817,173
174,0.5063509436404733,0.0022149750945148015,0.5041359685459584,174
175,0.50635526275889,0.002164482657076481,0.5041907801018135,175
176,0.5063814953264724,0.002108349308470026,0.5042731460180023,176
177,0.5063094558919898,0.002044329765894535,0.5042651261260953,177
178,0.5063358620110558,0.0020105528291717357,0.5043253091818841,178
179,0.5063241697960695,0.0019491881544679629,0.5043749816416015,179
180,0.506352323153819,0.0019082876752081254,0.5044440354786108,180
181,0.5063349406756266,0.0018533514639313396,0.5044815892116953,181
182,0.5063299563419802,0.0017926125361584153,0.5045373438058218,182
183,0.5063384886873525,0.0017443407873583446,0.5045941478999942,183
184,0.5063146021898081,0.00168495597188677,0.5046296462179213,184
185,0.5063426808152077,0.0016267993753096238,0.5047158814398981,185
186,0.5063280763435184,0.001567477373419294,0.5047605989700991,186
187,0.5062949749372261,0.0015106114621867687,0.5047843634750393,187
188,0.5063076776507218,0.0014475624509803476,0.5048601151997415,188
189,0.5063005907359837,0.001387100457575288,0.5049134902784084,189
190,0.5062824873993641,0.0012919675017183717,0.5049905198976458,190
191,0.5062808971518786,0.001237381725617083,0.5050435154262616,191
192,0.5062762163948489,0.0011620452086275527,0.5051141711862214,192
193,0.5062894971929239,0.0010759054753328224,0.5052135917175911,193
194,0.5062778879828039,0.0010031364904142571,0.5052747514923897,194
195,0.5062762876095227,0.0009148228200150839,0.5053614647895076,195
196,0.5062796426279461,0.0008099246756150891,0.505469717952331,196
197,0.506277538198156,0.0007059428934859982,0.50557159530467,197
198,0.5062738538216154,0.0005747975946243755,0.505699056226991,198
199,0.5062652550737113,0.00039950209957561396,0.5058657529741357,199
