,rmse_avg,rmse_std,rmse_avg-std,n_features
2,0.5383302692352026,0.036770347395132505,0.50155992184007,2
3,0.5291118057276486,0.03664160340493601,0.4924702023227126,3
4,0.5246378342876582,0.03424300624742872,0.4903948280402295,4
5,0.521756121299629,0.0321482732071225,0.4896078480925065,5
6,0.5196425616943704,0.030226395428013753,0.48941616626635664,6
7,0.5172304475693396,0.02878222426441278,0.48844822330492677,7
8,0.5162623087549915,0.026961457312672087,0.4893008514423194,8
9,0.5153772547338594,0.02550439413520311,0.4898728605986563,9
10,0.5145241540686128,0.02434875749060846,0.4901753965780044,10
11,0.5133296345479237,0.02334254467933338,0.4899870898685903,11
12,0.5127677173597889,0.022346870622429287,0.4904208467373596,12
13,0.5121423931815888,0.021431628528766778,0.49071076465282204,13
14,0.5116589774309663,0.020790632062419188,0.4908683453685471,14
15,0.5113400190871443,0.019849497469752914,0.49149052161739143,15
16,0.5109540480153435,0.019246170434910573,0.49170787758043294,16
17,0.5103256325286777,0.018714988875127413,0.4916106436535503,17
18,0.5099963816439407,0.018102481645173422,0.49189389999876726,18
19,0.5097417859520217,0.01759609403886105,0.49214569191316065,19
20,0.5095507076901565,0.017230288972318264,0.49232041871783827,20
21,0.5094420299453346,0.016840539593722358,0.49260149035161227,21
22,0.5090980503730685,0.016101400427204423,0.4929966499458641,22
23,0.5086486117268133,0.015960028952153003,0.4926885827746603,23
24,0.5087322612182059,0.015521880994722112,0.4932103802234838,24
25,0.508469943820804,0.015084114358792896,0.4933858294620111,25
26,0.5086103014926979,0.014748518233981137,0.49386178325871677,26
27,0.5083850382140302,0.01455332572251926,0.493831712491511,27
28,0.5081265418461239,0.014089735488946663,0.4940368063571773,28
29,0.5080345261204189,0.013695293459878216,0.4943392326605407,29
30,0.5077022678358788,0.013641363472803286,0.4940609043630755,30
31,0.5076350596305268,0.013311531960684008,0.4943235276698428,31
32,0.507571196361108,0.013142670722641301,0.49442852563846673,32
33,0.5073786147094854,0.012791710535506706,0.4945869041739787,33
34,0.5075861232698453,0.012744181581168695,0.4948419416886766,34
35,0.5073208325826554,0.012392066402390605,0.49492876618026477,35
36,0.5072073969923685,0.012110449239799294,0.4950969477525692,36
37,0.5072310790709001,0.011925844617875997,0.49530523445302416,37
38,0.5070083213907852,0.011701225470594797,0.4953070959201904,38
39,0.5070623814992766,0.011684395605368606,0.495377985893908,39
40,0.5068059378907874,0.011427447645860603,0.4953784902449268,40
41,0.5068783610303504,0.011326122299400351,0.4955522387309501,41
42,0.5068429478607855,0.011150422850897856,0.4956925250098877,42
43,0.5066354283087736,0.010970193225404616,0.495665235083369,43
44,0.5066525344485115,0.010720720398067905,0.4959318140504436,44
45,0.5065681409163983,0.010640179132174226,0.4959279617842241,45
46,0.5064281761714033,0.010485402947131371,0.495942773224272,46
47,0.5064493438790834,0.010288450605188163,0.4961608932738952,47
48,0.506557784113955,0.01015306644797672,0.4964047176659783,48
49,0.506428715983207,0.010001975660794266,0.4964267403224128,49
50,0.506379814879218,0.009896867128224955,0.49648294775099305,50
51,0.5062755693998111,0.009819829825262747,0.49645573957454836,51
52,0.5061552884172944,0.009509990961078877,0.49664529745621555,52
53,0.5061742033626176,0.009441166613743453,0.4967330367488742,53
54,0.5060976886866724,0.009431059828753842,0.4966666288579185,54
55,0.5060796563767441,0.009256749120934913,0.4968229072558092,55
56,0.5061362372773199,0.009195668418173151,0.4969405688591468,56
57,0.5060748061136499,0.009090341826628103,0.49698446428702175,57
58,0.5060580739985336,0.008905715572362258,0.4971523584261714,58
59,0.5060476984018224,0.008813411928060835,0.49723428647376156,59
60,0.5060150484617301,0.008659581840487112,0.49735546662124297,60
61,0.5059730808816454,0.008605833641725782,0.4973672472399196,61
62,0.505882594069949,0.008556433077555773,0.4973261609923932,62
63,0.5058098749200676,0.008390741657788019,0.49741913326227954,63
64,0.5058640542292773,0.008303076133568637,0.49756097809570865,64
65,0.5059706787883678,0.008278631059056425,0.49769204772931136,65
66,0.5058499879467772,0.008074586219871257,0.4977754017269059,66
67,0.5056896533159917,0.00807819851332107,0.4976114548026706,67
68,0.5057263465247258,0.008000615747588573,0.4977257307771372,68
69,0.5057171806711299,0.00780115634687694,0.49791602432425297,69
70,0.5058099533200299,0.007783850271574887,0.49802610304845496,70
71,0.5056705175916922,0.0076741521095791635,0.49799636548211307,71
72,0.5058103743078506,0.0075902203486591605,0.49822015395919145,72
73,0.50576377292154,0.007544303734407988,0.49821946918713195,73
74,0.5057078931279578,0.007358591498811287,0.49834930162914653,74
75,0.5056684459318687,0.0073450037284229,0.49832344220344577,75
76,0.5057525459691913,0.007216470338756915,0.49853607563043434,76
77,0.50562723143257,0.007202370342803191,0.49842486108976686,77
78,0.5055401767243444,0.007094019891554037,0.4984461568327903,78
79,0.5055293099660008,0.007050618325722602,0.49847869164027814,79
80,0.5054855171690689,0.006964636711271409,0.49852088045779747,80
81,0.5055885973169201,0.006938692003181461,0.4986499053137386,81
82,0.5054515697864048,0.006850013798780134,0.4986015559876247,82
83,0.5054387310398962,0.006772842511267018,0.4986658885286292,83
84,0.5054439179273028,0.00670344878274717,0.49874046914455566,84
85,0.505499890734129,0.006603538536082303,0.49889635219804673,85
86,0.5053777273408994,0.006547855062652206,0.49882987227824716,86
87,0.5055012980728271,0.006541921299246892,0.49895937677358015,87
88,0.505399924374986,0.006376855915683228,0.49902306845930283,88
89,0.5054639972693414,0.006369962038753037,0.4990940352305884,89
90,0.5053387631388084,0.006292494796303268,0.49904626834250515,90
91,0.5054251427722452,0.00617014967699323,0.4992549930952519,91
92,0.5053914383056594,0.006152453114972686,0.49923898519068666,92
93,0.5053899745660377,0.006120923681924362,0.4992690508841134,93
94,0.5053503702514343,0.0060750083919049345,0.4992753618595293,94
95,0.5053065017541973,0.006031150232163965,0.4992753515220334,95
96,0.505359366923354,0.00592499975973846,0.49943436716361556,96
97,0.5053314736159118,0.00586195531453116,0.49946951830138064,97
98,0.505297337793182,0.005791180641218461,0.4995061571519635,98
99,0.5053187175795186,0.005761941735007756,0.49955677584451086,99
100,0.5053253325097797,0.005705004544966692,0.49962032796481304,100
101,0.5053466743570598,0.005636001302347402,0.4997106730547124,101
102,0.5052357580512192,0.00557499683863315,0.49966076121258607,102
103,0.5052946983418592,0.005518420368489945,0.4997762779733693,103
104,0.5052002155667209,0.005479398726905364,0.49972081683981556,104
105,0.5051962838926398,0.00534639632475687,0.49984988756788296,105
106,0.5052087397392705,0.005347181948331993,0.4998615577909385,106
107,0.5051931539302422,0.005344817409336738,0.4998483365209055,107
108,0.5052848409106422,0.005224549982066509,0.5000602909285756,108
109,0.5052154346087875,0.005186113315150997,0.5000293212936365,109
110,0.505149648173602,0.005130605839662968,0.500019042333939,110
111,0.5052258759407816,0.00510054954477743,0.5001253263960042,111
112,0.5051801837212387,0.005045480797489797,0.500134702923749,112
113,0.5051201356368036,0.004989954776009984,0.5001301808607936,113
114,0.5051834946521194,0.00495943294784346,0.5002240617042759,114
115,0.5051334777673383,0.004895757818986411,0.5002377199483519,115
116,0.5050839419846983,0.00482133600353976,0.5002626059811586,116
117,0.505059136208791,0.004770480777728924,0.500288655431062,117
118,0.5050752165658638,0.004706738942502437,0.5003684776233615,118
119,0.5051318424413367,0.00470457505462228,0.5004272673867144,119
120,0.5050937676593817,0.0046414106947059814,0.5004523569646757,120
121,0.5051345432854027,0.004598829380402454,0.5005357139050003,121
122,0.5050652205370321,0.004534939840237149,0.500530280696795,122
123,0.5050511907593184,0.004470150437636992,0.5005810403216814,123
124,0.5050673432021102,0.0044124972980478,0.5006548459040624,124
125,0.50503464664454,0.004362880348347196,0.5006717662961928,125
126,0.5050333741090354,0.0043453370049531615,0.5006880371040822,126
127,0.5049953854229945,0.0043328293301699355,0.5006625560928245,127
128,0.5050286731873569,0.004260562657944772,0.5007681105294122,128
129,0.5050040884894541,0.004194795475829718,0.5008092930136244,129
130,0.5050035281943541,0.004162868076902849,0.5008406601174513,130
131,0.5050189710719639,0.004136352145095972,0.5008826189268679,131
132,0.5050359741421253,0.004069280839638422,0.5009666933024869,132
133,0.5049835415273142,0.00405480639219888,0.5009287351351153,133
134,0.5049788378423887,0.003994401153254211,0.5009844366891345,134
135,0.5049820009883693,0.003954418484021332,0.501027582504348,135
136,0.5049749812941786,0.0039002384068480937,0.5010747428873306,136
137,0.5049225696997109,0.0038552346046188844,0.501067335095092,137
138,0.5049533465186136,0.003793650501637119,0.5011596960169764,138
139,0.5049675130441758,0.0037230508358262033,0.5012444622083495,139
140,0.504954708303335,0.0037367402908433885,0.5012179680124916,140
141,0.5049336672620892,0.0037047040849963173,0.5012289631770929,141
142,0.5049779007221228,0.003656487728878507,0.5013214129932443,142
143,0.5049689498487073,0.0035856651280532096,0.5013832847206541,143
144,0.5049625440977512,0.0035649832430098643,0.5013975608547413,144
145,0.5049896588728677,0.0034853877989366885,0.501504271073931,145
146,0.5049293533510708,0.0034429367256360427,0.5014864166254348,146
147,0.5049618660406358,0.003402603795787466,0.5015592622448483,147
148,0.5049076622966584,0.00333232207189455,0.5015753402247638,148
149,0.5049297240744824,0.0033087852736423625,0.5016209388008401,149
150,0.5049145985138656,0.003265586473677646,0.5016490120401879,150
151,0.5048862375573472,0.0032271551426798868,0.5016590824146673,151
152,0.5048864592068487,0.0032040635556814198,0.5016823956511673,152
153,0.5049236778526365,0.003165430665354864,0.5017582471872816,153
154,0.5048693887754604,0.0031398735651614537,0.501729515210299,154
155,0.5048767528265106,0.003061383403390795,0.5018153694231198,155
156,0.5048446270506184,0.003023540516470659,0.5018210865341477,156
157,0.5049043467647897,0.0029756593342215314,0.5019286874305682,157
158,0.5048672886364057,0.002917002623777463,0.5019502860126283,158
159,0.504839477943674,0.0028786284671094547,0.5019608494765646,159
160,0.5048424950930347,0.002824985764271254,0.5020175093287634,160
161,0.5048586603219456,0.0027822546192261106,0.5020764057027195,161
162,0.5048258381554717,0.002751017894696322,0.5020748202607753,162
163,0.5048605006632085,0.0027245937835886553,0.5021359068796198,163
164,0.5048309778273709,0.0026495422020460808,0.5021814356253248,164
165,0.504862549732717,0.002596024733937204,0.5022665249987799,165
166,0.5048556395402783,0.0025789254535864225,0.5022767140866919,166
167,0.504855002440719,0.002535680579660828,0.5023193218610582,167
168,0.5048365771107933,0.002483573435526941,0.5023530036752664,168
169,0.5048231148134525,0.0024301272896939115,0.5023929875237586,169
170,0.5048146146822144,0.002381505453976504,0.5024331092282379,170
171,0.5048148117228622,0.0023340353949937286,0.5024807763278685,171
172,0.5048084302796004,0.0022831386103391586,0.5025252916692613,172
173,0.5047832630647778,0.0022213967532403343,0.5025618663115375,173
174,0.5047822471106365,0.002185869620665441,0.502596377489971,174
175,0.5048078811781943,0.0021452398962444504,0.5026626412819498,175
176,0.5047775314645566,0.0020919460248131775,0.5026855854397434,176
177,0.504796421366083,0.0020363647483503224,0.5027600566177327,177
178,0.5048077106195676,0.0019883134475675826,0.5028193971720001,178
179,0.5047678368141278,0.0019382040295505595,0.5028296327845773,179
180,0.5048078680273478,0.0018971542212635024,0.5029107138060843,180
181,0.5047731037807144,0.0018166482667766842,0.5029564555139378,181
182,0.5047692139950204,0.0017897786519793374,0.502979435343041,182
183,0.504765252736324,0.001735688277166723,0.5030295644591573,183
184,0.5047759637012801,0.0016629410780913945,0.5031130226231887,184
185,0.5047613836105593,0.0016306316017498366,0.5031307520088095,185
186,0.5047563567071831,0.0015427556144003895,0.5032136010927827,186
187,0.504748585251183,0.0014996004316220617,0.5032489848195609,187
188,0.50475870086937,0.0014343763801597956,0.5033243244892103,188
189,0.5047389274220414,0.0013639310252307126,0.5033749963968107,189
190,0.5047541783946654,0.0013045332344999013,0.5034496451601655,190
191,0.5047449688299183,0.0012245030148080303,0.5035204658151102,191
192,0.5047434258549933,0.001154269427883247,0.5035891564271101,192
193,0.5047434554756999,0.0010888568642919952,0.5036545986114079,193
194,0.5047367140095141,0.0009976914215261451,0.503739022587988,194
195,0.5047247218752946,0.0009030547558132243,0.5038216671194814,195
196,0.5047348147222599,0.0008047965084491965,0.5039300182138107,196
197,0.5047234911810887,0.0006909043490952686,0.5040325868319935,197
198,0.5047234100081045,0.0005721564254736161,0.5041512535826309,198
199,0.5047224718505385,0.0004018730478619163,0.5043205988026767,199
