,rmse_avg,rmse_std,rmse_avg-std,n_features
47,0.5085794249356653,0.010375405330439883,0.4982040196052254,47
48,0.508425369116674,0.010288357225786552,0.4981370118908875,48
49,0.5084607476838013,0.01017385497579456,0.4982868927080068,49
50,0.5084655410242003,0.009891356997042423,0.49857418402715786,50
51,0.5084889049482171,0.009894253442327219,0.4985946515058899,51
52,0.5084027557057657,0.00970539155665355,0.4986973641491121,52
53,0.5082827353075815,0.00958190269149921,0.4987008326160823,53
54,0.5082917712745229,0.009490857419799019,0.49880091385472386,54
55,0.5083227495306207,0.0092422109002209,0.4990805386303998,55
56,0.5080690058581736,0.009282627371281622,0.498786378486892,56
57,0.5083171952668929,0.00911475360197516,0.49920244166491773,57
58,0.5081574262920766,0.00895544958850676,0.49920197670356986,58
59,0.5080923866481991,0.008775741382621261,0.49931664526557784,59
60,0.507922679781833,0.008726286829736743,0.4991963929520963,60
61,0.5080678342737094,0.008725403186083823,0.49934243108762555,61
62,0.5080099840782549,0.008494297006599828,0.4995156870716551,62
63,0.5080450535369381,0.00848617444463867,0.4995588790922994,63
64,0.5078611713215372,0.008397818688781195,0.499463352632756,64
65,0.5078346100664998,0.008252090047306516,0.49958252001919323,65
66,0.507945736915262,0.008190225046372311,0.4997555118688897,66
67,0.5079491744084362,0.008040159891925584,0.49990901451651065,67
68,0.5078385591923489,0.008044396045078629,0.49979416314727027,68
69,0.5078237927159982,0.007926079390533735,0.49989771332546445,69
70,0.5077672200258699,0.007795875887102028,0.4999713441387679,70
71,0.5077085916566015,0.00772613287131102,0.4999824587852905,71
72,0.5077600489667006,0.007708936918382841,0.5000511120483178,72
73,0.5077432297370286,0.007579581308350714,0.5001636484286779,73
74,0.5077389231699214,0.007475741244700176,0.5002631819252212,74
75,0.5078181394255027,0.007368056025708118,0.5004500833997946,75
76,0.507662673859722,0.007325650995906534,0.5003370228638154,76
77,0.5076773866168319,0.0072781024577216686,0.5003992841591103,77
78,0.5076058539906039,0.007209182411338779,0.500396671579265,78
79,0.5076382276607806,0.007107075946901609,0.500531151713879,79
80,0.5075694537802601,0.006999037356121719,0.5005704164241384,80
81,0.5076278967635376,0.006925444498382332,0.5007024522651553,81
82,0.5074967253139382,0.006805916086497339,0.5006908092274408,82
83,0.5074780049150662,0.006845327287096994,0.5006326776279693,83
84,0.5075437233938775,0.0067229398669272295,0.5008207835269504,84
85,0.507560621285403,0.006692097575026254,0.5008685237103768,85
86,0.5074972025939307,0.006634188050111399,0.5008630145438193,86
87,0.5074499778221697,0.0065679595301780785,0.5008820182919916,87
88,0.5074504970530399,0.00651198108264458,0.5009385159703953,88
89,0.5074257531923771,0.006402261706052443,0.5010234914863247,89
90,0.5074666572219607,0.006316532245805496,0.5011501249761552,90
91,0.5074543976070167,0.0062640242553390485,0.5011903733516777,91
92,0.5075506433561005,0.006234075715334833,0.5013165676407656,92
93,0.5074419041005762,0.006135070087848259,0.5013068340127279,93
94,0.5074050822196298,0.006120338327793673,0.5012847438918361,94
95,0.5073190079180508,0.006028408584152069,0.5012905993338987,95
96,0.5073276512267648,0.005970461113212771,0.5013571901135521,96
97,0.5073704302086217,0.005900436669844143,0.5014699935387775,97
98,0.5073375655507012,0.005793534797200263,0.501544030753501,98
99,0.5072483163667403,0.005799583165281571,0.5014487332014587,99
100,0.5072835129638761,0.00578147377138206,0.501502039192494,100
101,0.5073391023380341,0.005723046353040057,0.501616055984994,101
102,0.5072667628960568,0.00562000253738031,0.5016467603586765,102
103,0.507332378354509,0.005562649690275031,0.501769728664234,103
104,0.5072374046811837,0.005486605838495372,0.5017507988426884,104
105,0.507205904527287,0.005443465848943727,0.5017624386783432,105
106,0.5072488402130558,0.005460619131424435,0.5017882210816313,106
107,0.5072270942318688,0.0053096593358615135,0.5019174348960074,107
108,0.5072063017439554,0.005250760261773021,0.5019555414821824,108
109,0.5071917464381573,0.005278890634991099,0.5019128558031662,109
110,0.5072553055438107,0.0052122762408620075,0.5020430293029488,110
111,0.5071350624994927,0.005122416262172383,0.5020126462373203,111
112,0.5072863604599638,0.005076948216545649,0.5022094122434181,112
113,0.5072322149275593,0.005041479865572058,0.5021907350619873,113
114,0.5071917842758206,0.0049944312494280075,0.5021973530263926,114
115,0.5071486591741278,0.004933695105014711,0.502214964069113,115
116,0.5071259824334735,0.00486507683673802,0.5022609055967355,116
117,0.5071318069483859,0.004797477903185317,0.5023343290452006,117
118,0.5070937364648355,0.004732872398394135,0.5023608640664413,118
119,0.5071584379287113,0.004735623358933425,0.5024228145697779,119
120,0.5071128396571436,0.004703207983217624,0.5024096316739259,120
121,0.5071154829932946,0.004665764644590412,0.5024497183487041,121
122,0.5071083073928753,0.004599066063776457,0.5025092413290988,122
123,0.5070710269422991,0.004506090730214196,0.5025649362120849,123
124,0.5071162240516868,0.004507191394097548,0.5026090326575893,124
125,0.5070858413001498,0.004417364237436114,0.5026684770627137,125
126,0.5070694799458608,0.004375287280621383,0.5026941926652394,126
127,0.5070538555575882,0.00434006558164694,0.5027137899759413,127
128,0.5070229312196342,0.0042748338467235,0.5027480973729107,128
129,0.5070682039413312,0.004242007141188779,0.5028261968001424,129
130,0.5070626943727511,0.004235479059981874,0.5028272153127692,130
131,0.5070985338204373,0.0041727067173985485,0.5029258271030388,131
132,0.5070481948946279,0.00417946058750657,0.5028687343071213,132
133,0.5070170371076267,0.004055195821526441,0.5029618412861002,133
134,0.5070603515576657,0.00399183956160588,0.5030685119960598,134
135,0.5070589834496309,0.003957734854991097,0.5031012485946398,135
136,0.5069549043764848,0.003940719082855722,0.5030141852936291,136
137,0.5070037713893258,0.0039007666802430294,0.5031030047090828,137
138,0.5070359461139745,0.0038558423075654197,0.5031801038064091,138
139,0.5069993660533111,0.003791127488883832,0.5032082385644272,139
140,0.5069986145752233,0.003771098209386418,0.503227516365837,140
141,0.5069567166700365,0.003709260227776427,0.5032474564422601,141
142,0.506975728217442,0.003652416597884644,0.5033233116195573,142
143,0.5069327930675518,0.0036400115557153347,0.5032927815118364,143
144,0.5069433338558125,0.0035361938896904185,0.5034071399661221,144
145,0.5070218024021073,0.0035173725227044513,0.5035044298794028,145
146,0.5069357020266226,0.00348280202844153,0.5034528999981811,146
147,0.5070198851807334,0.003443377015964527,0.5035765081647688,147
148,0.5069934076541938,0.003405877307348439,0.5035875303468453,148
149,0.5069644008797126,0.003378897196175748,0.5035855036835368,149
150,0.5069433556152364,0.003329715773891052,0.5036136398413453,150
151,0.5069458737007356,0.0032456413337368767,0.5037002323669988,151
152,0.5069087852067631,0.0032359077438106803,0.5036728774629524,152
153,0.5069416624096289,0.0031557838526819243,0.503785878556947,153
154,0.5069354295024634,0.003108706317172143,0.5038267231852912,154
155,0.5069300732484733,0.0030873039499820175,0.5038427692984913,155
156,0.5068957080575788,0.003062737806757166,0.5038329702508216,156
157,0.5068752771944013,0.002975792409640572,0.5038994847847608,157
158,0.506915368881408,0.0029730715115220832,0.5039422973698859,158
159,0.5069259174179686,0.0029137359678501704,0.5040121814501184,159
160,0.5068753138588967,0.0028510425889166097,0.5040242712699801,160
161,0.5068731480079289,0.0028071391348172287,0.5040660088731117,161
162,0.5068846731535724,0.002759579478927756,0.5041250936746446,162
163,0.5068652141044759,0.0027025064020729044,0.504162707702403,163
164,0.5068809567118582,0.0026894788879948416,0.5041914778238633,164
165,0.5068533681101086,0.002632341809287344,0.5042210263008212,165
166,0.506870715006901,0.0025849981376866067,0.5042857168692143,166
167,0.5068684381195842,0.0025510388269935186,0.5043173992925907,167
168,0.5068456107056286,0.0024728054116977057,0.5043728052939309,168
169,0.5068678899977044,0.002485396369442826,0.5043824936282616,169
170,0.5068370311772612,0.0024122490543606293,0.5044247821229005,170
171,0.506839244560843,0.0023737778171347788,0.5044654667437082,171
172,0.5068084639455404,0.002295849934283183,0.5045126140112571,172
173,0.5068268165348507,0.002251440949446924,0.5045753755854038,173
174,0.5068355012185601,0.0022289317964341695,0.504606569422126,174
175,0.5068186833151344,0.002168683511859142,0.5046499998032752,175
176,0.5068194998887591,0.0021076806235292684,0.5047118192652298,176
177,0.5068188600007923,0.0020522057370300846,0.5047666542637622,177
178,0.5068066680186979,0.0019971362194886335,0.5048095317992093,178
179,0.5068296232032263,0.0019777921742468465,0.5048518310289795,179
180,0.5068134724505846,0.0019129402307950865,0.5049005322197895,180
181,0.5068009081026742,0.001865837871790054,0.5049350702308841,181
182,0.5067784505217156,0.0017797182195097743,0.5049987323022058,182
183,0.5067964224747891,0.001740531506945355,0.5050558909678438,183
184,0.5067987101965952,0.001691601859682785,0.5051071083369124,184
185,0.506772827757756,0.0016375038655098444,0.5051353238922461,185
186,0.5067927746322286,0.001576076416544808,0.5052166982156838,186
187,0.5067923486651427,0.0015072617681858005,0.5052850868969568,187
188,0.5067870987126074,0.0014423164514805855,0.5053447822611268,188
189,0.5067919562605101,0.0013952004613574849,0.5053967557991527,189
190,0.5067669128849531,0.0013095758177732648,0.5054573370671799,190
191,0.5067702979684211,0.0012414900062981168,0.505528807962123,191
192,0.5067583015708839,0.0011522779250624092,0.5056060236458214,192
193,0.5067631431921534,0.001089710968352477,0.5056734322238009,193
194,0.5067618655103873,0.0009959221048746563,0.5057659434055126,194
195,0.506771009124326,0.0009186031899161383,0.5058524059344099,195
196,0.5067636502057329,0.0008180123301919418,0.5059456378755409,196
197,0.5067462855225422,0.0007010362970575731,0.5060452492254847,197
198,0.5067569638841655,0.0005732307555320616,0.5061837331286334,198
199,0.5067541368514998,0.00040782968933547744,0.5063463071621643,199
