matrix_index,mixture_num,max_key_mol,max_key_idx,max_query_mol,max_weight_val,min_key_mol,min_key_idx,min_query_mol,min_weight_val
32,1,CC(C)c1ccc(C=O)cc1,19,CCCCCCCC=O,0.5564898,CCCCCC(=O)OCC,27,CCCCCCCC=O,0.10290822
32,1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,11,c1ccc(Oc2ccccc2)cc1,0.5721465,CC(=O)O,20,c1ccc(Oc2ccccc2)cc1,0.024835277
33,0,Cc1ccccc1,4,C=C[C@](C)(O)CCC=C(C)C,0.34378475,CCOC(=O)CCC(=O)OCC,5,C=C[C@](C)(O)CCC=C(C)C,0.026527978
33,0,Cc1ccc(O)cc1,2,Cc1nccnc1C,0.36575752,CCOC(=O)CCC(=O)OCC,5,Cc1nccnc1C,0.10702479
33,0,Cc1ccccc1,4,Cc1ccc(O)cc1,0.49394286,CCOC(=O)CCC(=O)OCC,5,Cc1ccc(O)cc1,0.065927245
33,0,Cc1ccccc1,4,O=C(O)Cc1ccccc1,0.5878038,CCOC(=O)CCC(=O)OCC,5,O=C(O)Cc1ccccc1,0.06513656
33,0,Cc1ccccc1,4,Cc1ccccc1,0.43087402,CCOC(=O)CCC(=O)OCC,5,Cc1ccccc1,0.15086403
33,0,Cc1ccccc1,4,CCOC(=O)CCC(=O)OCC,0.49906406,CC(C)CC=O,6,CCOC(=O)CCC(=O)OCC,0.12761846
33,0,Cc1nccnc1C,1,CC(C)CC=O,0.5318763,CCCCCCOC(=O)CCCCC,9,CC(C)CC=O,0.18707387
33,0,Cc1ccccc1,4,COC(=O)c1ccccc1O,0.43558937,CCOC(=O)CCC(=O)OCC,5,COC(=O)c1ccccc1O,0.030607583
33,0,Cc1ccccc1,4,CC(=O)C=C(C)C,0.31505278,CC(C)CC=O,6,CC(=O)C=C(C)C,0.11889639
33,0,C=C[C@](C)(O)CCC=C(C)C,0,CCCCCCOC(=O)CCCCC,0.54148006,CC(C)CC=O,6,CCCCCCOC(=O)CCCCC,0.17001247
33,1,Cc1ccccc1,4,C=C[C@](C)(O)CCC=C(C)C,0.34378475,CCOC(=O)CCC(=O)OCC,5,C=C[C@](C)(O)CCC=C(C)C,0.026527978
33,1,Cc1ccc(O)cc1,2,Cc1nccnc1C,0.36575752,CCOC(=O)CCC(=O)OCC,5,Cc1nccnc1C,0.10702479
33,1,Cc1ccccc1,4,Cc1ccc(O)cc1,0.49394286,CCOC(=O)CCC(=O)OCC,5,Cc1ccc(O)cc1,0.065927245
33,1,Cc1ccccc1,4,O=C(O)Cc1ccccc1,0.5878038,CCOC(=O)CCC(=O)OCC,5,O=C(O)Cc1ccccc1,0.06513656
33,1,Cc1ccccc1,4,Cc1ccccc1,0.43087402,CCOC(=O)CCC(=O)OCC,5,Cc1ccccc1,0.15086403
33,1,Cc1ccccc1,4,CCOC(=O)CCC(=O)OCC,0.49906406,CC(C)CC=O,6,CCOC(=O)CCC(=O)OCC,0.12761846
33,1,Cc1nccnc1C,1,CC(C)CC=O,0.5318763,CCOC(=O)CCC(=O)OCC,5,CC(C)CC=O,0.27030942
33,1,Cc1ccccc1,4,COC(=O)c1ccccc1O,0.43558937,CCOC(=O)CCC(=O)OCC,5,COC(=O)c1ccccc1O,0.030607583
33,1,Cc1ccccc1,4,CC(=O)C=C(C)C,0.31505278,CC(C)CC=O,6,CC(=O)C=C(C)C,0.11889639
33,1,Cc1ccccc1,4,CC(C)(O)CCc1ccccc1,0.37983078,CCOC(=O)CCC(=O)OCC,5,CC(C)(O)CCc1ccccc1,0.022820987
34,0,Cc1ccccc1,2,CC(=O)C(=O)O,0.47606716,CCCCC(=O)OCC,1,CC(=O)C(=O)O,0.038436
34,0,CCCCSCCCC,3,CCCCC(=O)OCC,0.6406217,CCCC(=O)O,13,CCCCC(=O)OCC,0.14064428
34,0,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,14,Cc1ccccc1,0.5412067,CCCCCCCCCC(=O)O,7,Cc1ccccc1,0.10731838
34,0,O=Cc1ccccc1,12,CCCCSCCCC,0.63170713,CCCC(=O)O,13,CCCCSCCCC,0.052109316
34,0,CCCCSCCCC,3,C=CC(O)CC,0.47082955,CCCC(=O)O,13,C=CC(O)CC,0.089636736
34,0,Cc1ccccc1,2,C=CCc1ccc(O)c(OC)c1,0.37404644,CC(=O)C(=O)O,0,C=CCc1ccc(O)c(OC)c1,0.027790232
34,0,CCCCSCCCC,3,CC(C)(O)CCc1ccccc1,0.41096735,CCCCCCCCCC(=O)O,7,CC(C)(O)CCc1ccccc1,0.013744924
34,0,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,14,CCCCCCCCCC(=O)O,0.63812166,CCCCC(=O)OCC,1,CCCCCCCCCC(=O)O,0.09751863
34,0,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,14,CC(CC=O)CCCC(C)(C)O,0.44755703,CCCCCCCCCC(=O)O,7,CC(CC=O)CCCC(C)(C)O,0.017235039
34,0,CCCCSCCCC,3,CCOC(=O)CC,0.64246136,CCCC(=O)O,13,CCOC(=O)CC,0.11049597
34,0,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,14,CCCCCCCCCOC(C)=O,0.58094543,CCCC(=O)O,13,CCCCCCCCCOC(C)=O,0.065944165
34,0,CCCCSCCCC,3,OCCc1ccccc1,0.44210705,CCCCCCCCCC(=O)O,7,OCCc1ccccc1,0.02037047
34,0,CCCCSCCCC,3,O=Cc1ccccc1,0.30477217,CC(=O)C(=O)O,0,O=Cc1ccccc1,0.032747198
34,0,O=Cc1ccccc1,12,CCCC(=O)O,0.514323,CCCCC(=O)OCC,1,CCCC(=O)O,0.10964313
34,0,Cc1ccccc1,2,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,0.5004358,CCCCCCCCCC(=O)O,7,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,0.039154578
34,0,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,14,CCCCCCO,0.5900013,CCCCCCCCCC(=O)O,7,CCCCCCO,0.11899896
34,0,O=Cc1ccccc1,12,SCc1ccco1,0.5919846,CCCCCCCCCC(=O)O,7,SCc1ccco1,0.0153231155
34,0,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,14,CN(C)C,0.6261344,CCCCCCCCCC(=O)O,7,CN(C)C,0.22052737
34,0,O=Cc1ccccc1,12,CSC,0.5447345,CCCC(=O)O,13,CSC,0.054655265
34,0,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,14,CCCCCCCCCCC=O,0.61862826,CCCCCCCCCC(=O)O,7,CCCCCCCCCCC=O,0.10576487
34,1,Cc1ccccc1,2,CC(=O)C(=O)O,0.47606716,CCCCC(=O)OCC,1,CC(=O)C(=O)O,0.038436
34,1,CCCCSCCCC,3,CCCCC(=O)OCC,0.6406217,CCCC(=O)O,13,CCCCC(=O)OCC,0.14064428
34,1,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,14,Cc1ccccc1,0.5412067,CCCCCCCCCC(=O)O,7,Cc1ccccc1,0.10731838
34,1,O=Cc1ccccc1,12,CCCCSCCCC,0.63170713,CCCC(=O)O,13,CCCCSCCCC,0.052109316
34,1,CCCCSCCCC,3,C=CC(O)CC,0.47082955,CCCC(=O)O,13,C=CC(O)CC,0.089636736
34,1,Cc1ccccc1,2,C=CCc1ccc(O)c(OC)c1,0.37404644,CC(=O)C(=O)O,0,C=CCc1ccc(O)c(OC)c1,0.027790232
34,1,CCCCSCCCC,3,CC(C)(O)CCc1ccccc1,0.41096735,CCCCCCCCCC(=O)O,7,CC(C)(O)CCc1ccccc1,0.013744924
34,1,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,14,CCCCCCCCCC(=O)O,0.63812166,CCCCC(=O)OCC,1,CCCCCCCCCC(=O)O,0.09751863
34,1,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,14,CC(CC=O)CCCC(C)(C)O,0.44755703,CCCCCCCCCC(=O)O,7,CC(CC=O)CCCC(C)(C)O,0.017235039
34,1,CCCCSCCCC,3,CCOC(=O)CC,0.64246136,CCCC(=O)O,13,CCOC(=O)CC,0.11049597
34,1,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,14,CCCCCCCCCOC(C)=O,0.58094543,CCCC(=O)O,13,CCCCCCCCCOC(C)=O,0.065944165
34,1,CCCCSCCCC,3,OCCc1ccccc1,0.44210705,CCCCCCCCCC(=O)O,7,OCCc1ccccc1,0.02037047
34,1,CCCCSCCCC,3,O=Cc1ccccc1,0.30477217,CCOC(=O)CCC(=O)OCC,17,O=Cc1ccccc1,0.026002359
34,1,O=Cc1ccccc1,12,CCCC(=O)O,0.514323,CCCCC(=O)OCC,1,CCCC(=O)O,0.10964313
34,1,Cc1ccccc1,2,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,0.5004358,CCOC(=O)CCC(=O)OCC,17,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,0.03811551
34,1,CCCCSCCCC,3,CCCC(=O)OC(C)(C)Cc1ccccc1,0.5812761,CC(=O)C(=O)O,0,CCCC(=O)OC(C)(C)Cc1ccccc1,0.06160854
34,1,CCCCSCCCC,3,CCCCCOC(=O)CCC,0.6696345,CCCC(=O)O,13,CCCCCOC(=O)CCC,0.16513468
34,1,CCCCSCCCC,3,CCOC(=O)CCC(=O)OCC,0.554233,CCCC(=O)O,13,CCOC(=O)CCC(=O)OCC,0.14621471
34,1,CCCCSCCCC,3,CCCC(=O)CC,0.50773203,C=CCc1ccc(O)c(OC)c1,5,CCCC(=O)CC,0.20716664
34,1,Cc1ccccc1,2,CCc1ccc(O)c(OC)c1,0.38914618,CC(=O)C(=O)O,0,CCc1ccc(O)c(OC)c1,0.03929578
35,0,CC/C=C1\OC(=O)c2ccccc21,1,CCCCCOC(=O)CCC,0.5977104,CC(C)C(=O)O,9,CCCCCOC(=O)CCC,0.13039681
35,0,C#Cc1ccccc1,6,CC/C=C1\OC(=O)c2ccccc21,0.35112533,CC(C)C(=O)O,9,CC/C=C1\OC(=O)c2ccccc21,0.07319095
35,0,CC1=CCC2CC1C2(C)C,8,COc1ccccc1,0.34022662,CC(C)C(=O)O,9,COc1ccccc1,0.07800541
35,0,C#Cc1ccccc1,6,CC(=O)OCCC(C)C,0.5289694,CC(C)C(=O)O,9,CC(=O)OCCC(C)C,0.056926094
35,0,CC1=CCC2CC1C2(C)C,8,COc1ccc(C)cc1,0.35015118,COc1ccccc1,2,COc1ccc(C)cc1,0.12905125
35,0,C#Cc1ccccc1,6,COC(=O)c1ccccc1O,0.4146565,CC(C)C(=O)O,9,COC(=O)c1ccccc1O,0.042826906
35,0,CC1=CCC2CC1C2(C)C,8,C#Cc1ccccc1,0.33843872,CC(C)C(=O)O,9,C#Cc1ccccc1,0.0319065
35,0,C#Cc1ccccc1,6,COC(=O)c1ccccc1N,0.5011648,CC(C)C(=O)O,9,COC(=O)c1ccccc1N,0.16024403
35,0,C#Cc1ccccc1,6,CC1=CCC2CC1C2(C)C,0.3397126,CC(C)C(=O)O,9,CC1=CCC2CC1C2(C)C,0.050272737
35,0,C#Cc1ccccc1,6,CC(C)C(=O)O,0.54852575,CC(C)C(=O)O,9,CC(C)C(=O)O,0.10835596
35,1,Cc1ccc(O)cc1,8,CCCCNCCCC,0.6586046,CCCCCCCC(=O)OCC,6,CCCCNCCCC,0.18160015
35,1,Cc1ccccc1,7,CCCCOC(C)=O,0.40460938,CC(=O)O,4,CCCCOC(C)=O,0.0695423
35,1,Cc1ccccc1,7,CCCC(C)O,0.39020884,CC(=O)O,4,CCCC(C)O,0.1363059
35,1,Cc1ccccc1,7,Cc1ccc(OC(=O)C(C)C)cc1,0.41160706,CC(=O)O,4,Cc1ccc(OC(=O)C(C)C)cc1,0.081370555
35,1,Cc1ccccc1,7,CC(=O)O,0.44691852,CCCCCCCC(=O)OCC,6,CC(=O)O,0.05355857
35,1,Cc1ccc(O)cc1,8,Cc1nccnc1C,0.36575752,CCOC(=O)CCC(=O)OCC,9,Cc1nccnc1C,0.10702479
35,1,Cc1ccccc1,7,CCCCCCCC(=O)OCC,0.47883737,CC(=O)O,4,CCCCCCCC(=O)OCC,0.17451982
35,1,Cc1ccccc1,7,Cc1ccccc1,0.43087402,CC(=O)O,4,Cc1ccccc1,0.10182561
35,1,Cc1ccccc1,7,Cc1ccc(O)cc1,0.49394286,CC(=O)O,4,Cc1ccc(O)cc1,0.06049935
35,1,Cc1ccccc1,7,CCOC(=O)CCC(=O)OCC,0.49906406,CC(=O)O,4,CCOC(=O)CCC(=O)OCC,0.13684702
36,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,9,COc1ccccc1O,0.35991845,CCCC(=O)O,5,COc1ccccc1O,0.0495515
36,0,CCCS,7,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0.2805938,CCCCCOC(C)=O,6,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0.037830364
36,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,9,c1ccc(Oc2ccccc2)cc1,0.57214665,CCCC(=O)O,5,c1ccc(Oc2ccccc2)cc1,0.03627952
36,0,c1ccc(Oc2ccccc2)cc1,2,CCOC(=O)C1OC1(C)c1ccccc1,0.54947406,CCCC(=O)O,5,CCOC(=O)C1OC1(C)c1ccccc1,0.044059414
36,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,9,COC(=O)c1ccccc1,0.50487477,CCCC(=O)O,5,COC(=O)c1ccccc1,0.08724042
36,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,9,CCCC(=O)O,0.65043163,CCCCCOC(C)=O,6,CCCC(=O)O,0.13031319
36,0,c1ccc(Oc2ccccc2)cc1,2,CCCCCOC(C)=O,0.7303947,CCCC(=O)O,5,CCCCCOC(C)=O,0.07922477
36,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,9,CCCS,0.6993606,CCCC(=O)O,5,CCCS,0.019782621
36,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,9,COC(OC)C(C)c1ccccc1,0.36235932,CCCC(=O)O,5,COC(OC)C(C)c1ccccc1,0.08295804
36,0,c1ccc(Oc2ccccc2)cc1,2,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.25828338,CCCC(=O)O,5,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.059345037
36,1,CC(C)c1ccc(C=O)cc1,4,CCCCCCCCCCC=O,0.66597956,CCCCCCCC1CCC(=O)O1,1,CCCCCCCCCCC=O,0.062116258
36,1,CCCCCCCCCCC=O,0,CCCCCCCC1CCC(=O)O1,0.31191224,CCCCCC1CCC(=O)O1,7,CCCCCCCC1CCC(=O)O1,0.08423455
36,1,C=C[C@](C)(O)CCC=C(C)C,6,CCCC(C)O,0.38607615,CCCCCC=O,8,CCCC(C)O,0.13341391
36,1,CCCCCCCCCCC=O,0,CC(=O)C=C(C)C,0.34785366,CCCC(C)O,2,CC(=O)C=C(C)C,0.1493669
36,1,CC(=O)C=C(C)C,3,CC(C)c1ccc(C=O)cc1,0.15475224,CCCCCCCCCOC(C)=O,5,CC(C)c1ccc(C=O)cc1,0.042174112
36,1,CC(C)c1ccc(C=O)cc1,4,CCCCCCCCCOC(C)=O,0.47912595,CCCCCCCC1CCC(=O)O1,1,CCCCCCCCCOC(C)=O,0.085748486
36,1,CC(C)c1ccc(C=O)cc1,4,C=C[C@](C)(O)CCC=C(C)C,0.25653,CCCCCCCC1CCC(=O)O1,1,C=C[C@](C)(O)CCC=C(C)C,0.036905345
36,1,CCCCCCCCCCC=O,0,CCCCCC1CCC(=O)O1,0.31879818,CC(=O)C=C(C)C,3,CCCCCC1CCC(=O)O1,0.08466529
36,1,CC(C)c1ccc(C=O)cc1,4,CCCCCC=O,0.43418851,CCCCCCCC1CCC(=O)O1,1,CCCCCC=O,0.13078013
36,1,CC(C)c1ccc(C=O)cc1,4,CCCCC/C=C/C=C/C=O,0.48297805,CCCCCCCC1CCC(=O)O1,1,CCCCC/C=C/C=C/C=O,0.05336964
37,0,C1CCSC1,8,CC(C)CCOC(=O)Cc1ccccc1,0.62893903,CC=O,4,CC(C)CCOC(=O)Cc1ccccc1,0.06824174
37,0,C1CCSC1,8,CC(=O)C=C(C)C,0.52338874,CC=O,4,CC(=O)C=C(C)C,0.10086383
37,0,CC1=CC(=O)CC(C)(C)C1,26,C=C(C)[C@H]1CC=C(C)CC1,0.48404366,CCCCC(=O)O,6,C=C(C)[C@H]1CC=C(C)CC1,0.09058373
37,0,C1CCSC1,8,CC1CCC(=O)O1,0.45313436,CC=O,4,CC1CCC(=O)O1,0.04905456
37,0,C=C(C)[C@H]1CC=C(C)CC1,2,CC=O,0.52883136,CCCCCCCC1CCC(=O)O1,20,CC=O,0.09413693
37,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,SCc1ccco1,0.68206877,CCCCC(=O)O,6,SCc1ccco1,0.016538141
37,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,CCCCC(=O)O,0.64933383,CCCC(=O)OC,9,CCCCC(=O)O,0.11050421
37,0,C=C(C)[C@H]1CC=C(C)CC1,2,C=C[C@](C)(O)CCC=C(C)C,0.44440904,CCCCC(=O)O,6,C=C[C@](C)(O)CCC=C(C)C,0.018376928
37,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,C1CCSC1,0.7714823,CCCCC(=O)O,6,C1CCSC1,0.024065545
37,0,C1CCSC1,8,CCCC(=O)OC,0.67611545,CC=O,4,CCCC(=O)OC,0.06429
37,0,C=C(C)[C@H]1CC=C(C)CC1,2,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.33722845,CCCCCCCCCC(=O)OCC,21,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.05001632
37,0,C=C(C)[C@H]1CC=C(C)CC1,2,CC(CC=O)CCCC(C)(C)O,0.56343836,CCCCCCCC1CCC(=O)O1,20,CC(CC=O)CCCC(C)(C)O,0.015864348
37,0,C=C(C)[C@H]1CC=C(C)CC1,2,CC1=CC[C@@H](C(C)(C)O)CC1,0.42929733,CCCCC(=O)O,6,CC1=CC[C@@H](C(C)(C)O)CC1,0.027347097
37,0,C=C(C)[C@H]1CC=C(C)CC1,2,CC(C)=CCC[C@H](C)CCO,0.5933185,CCCCCCCC1CCC(=O)O1,20,CC(C)=CCC[C@H](C)CCO,0.043104783
37,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,0.62818676,CCCCCCCC1CCC(=O)O1,20,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,0.02773423
37,0,C=C(C)[C@H]1CC=C(C)CC1,2,O=C/C=C/c1ccccc1,0.40153557,CCCCCCCCCC(=O)OCC,21,O=C/C=C/c1ccccc1,0.016434629
37,0,C=C(C)[C@H]1CC=C(C)CC1,2,CCCCC/C=C/C=C/C=O,0.56258786,CCCCCCCC1CCC(=O)O1,20,CCCCC/C=C/C=C/C=O,0.053369675
37,0,C1CCSC1,8,CCOC(=O)c1ccccc1,0.564024,CC=O,4,CCOC(=O)c1ccccc1,0.029859802
37,0,C1CCSC1,8,C=CC(O)CC,0.51258534,CC=O,4,C=CC(O)CC,0.067188606
37,0,CC1=CC(=O)CC(C)(C)C1,26,CCOC=O,0.53800833,CCCCC(=O)O,6,CCOC=O,0.08936171
37,0,C=C(C)[C@H]1CC=C(C)CC1,2,CCCCCCCC1CCC(=O)O1,0.43526274,CC=O,4,CCCCCCCC1CCC(=O)O1,0.05228906
37,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,CCCCCCCCCC(=O)OCC,0.67576927,CC=O,4,CCCCCCCCCC(=O)OCC,0.12590037
37,0,C=C(C)[C@H]1CC=C(C)CC1,2,C=CCc1ccc(O)c(OC)c1,0.4309062,CCOC=O,19,C=CCc1ccc(O)c(OC)c1,0.033042856
37,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,CSCSC,0.672197,CCCCC(=O)O,6,CSCSC,0.019535769
37,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,Cc1c[nH]c2ccccc12,0.7445444,CCCCCCCC1CCC(=O)O1,20,Cc1c[nH]c2ccccc12,0.08797605
37,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,CSC,0.5906851,CCCCC(=O)O,6,CSC,0.051798966
37,0,C1CCSC1,8,CC1=CC(=O)CC(C)(C)C1,0.51408243,CC=O,4,CC1=CC(=O)CC(C)(C)C1,0.10381444
37,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,CC(=O)Oc1ccc(C)cc1,0.5594743,CCOC=O,19,CC(=O)Oc1ccc(C)cc1,0.088144846
37,0,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,29,CCCCCCCCCCC=O,0.6880919,CCCCCCCC1CCC(=O)O1,20,CCCCCCCCCCC=O,0.062116258
37,0,C=C(C)[C@H]1CC=C(C)CC1,2,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0.37960976,CCCCCCCCCC(=O)OCC,21,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0.030829452
37,1,C1CCSC1,8,CC(C)CCOC(=O)Cc1ccccc1,0.62893903,CC=O,4,CC(C)CCOC(=O)Cc1ccccc1,0.06824174
37,1,C1CCSC1,8,CC(=O)C=C(C)C,0.52338874,CC=O,4,CC(=O)C=C(C)C,0.10086383
37,1,CC1=CC(=O)CC(C)(C)C1,26,C=C(C)[C@H]1CC=C(C)CC1,0.48404366,CCCCC(=O)O,6,C=C(C)[C@H]1CC=C(C)CC1,0.09058373
37,1,C1CCSC1,8,CC1CCC(=O)O1,0.45313436,CC=O,4,CC1CCC(=O)O1,0.04905456
37,1,C=C(C)[C@H]1CC=C(C)CC1,2,CC=O,0.52883136,CCCCCCCC1CCC(=O)O1,20,CC=O,0.09413691
37,1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,SCc1ccco1,0.68206877,CCCCC(=O)O,6,SCc1ccco1,0.016538141
37,1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,CCCCC(=O)O,0.64933383,CCCC(=O)OC,9,CCCCC(=O)O,0.11050421
37,1,C=C(C)[C@H]1CC=C(C)CC1,2,C=C[C@](C)(O)CCC=C(C)C,0.44440904,CCCCC(=O)O,6,C=C[C@](C)(O)CCC=C(C)C,0.018376928
37,1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,C1CCSC1,0.7714823,CCCCC(=O)O,6,C1CCSC1,0.024065545
37,1,C1CCSC1,8,CCCC(=O)OC,0.67611545,CC=O,4,CCCC(=O)OC,0.06429
37,1,C=C(C)[C@H]1CC=C(C)CC1,2,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.33722845,CCCCCCCCCC(=O)OCC,21,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.05001632
37,1,C=C(C)[C@H]1CC=C(C)CC1,2,CC(CC=O)CCCC(C)(C)O,0.5634384,CCCCCCCC1CCC(=O)O1,20,CC(CC=O)CCCC(C)(C)O,0.01586434
37,1,C=C(C)[C@H]1CC=C(C)CC1,2,CC1=CC[C@@H](C(C)(C)O)CC1,0.42929733,CCCCC(=O)O,6,CC1=CC[C@@H](C(C)(C)O)CC1,0.027347097
37,1,C=C(C)[C@H]1CC=C(C)CC1,2,CC(C)=CCC[C@H](C)CCO,0.5933185,CCCCCCCC1CCC(=O)O1,20,CC(C)=CCC[C@H](C)CCO,0.04310475
37,1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,0.62818676,CCCCCCCC1CCC(=O)O1,20,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,0.027734252
37,1,C=C(C)[C@H]1CC=C(C)CC1,2,O=C/C=C/c1ccccc1,0.40153557,CCCCCCCCCC(=O)OCC,21,O=C/C=C/c1ccccc1,0.016434629
37,1,C=C(C)[C@H]1CC=C(C)CC1,2,CCCCC/C=C/C=C/C=O,0.56258786,CCCCCCCC1CCC(=O)O1,20,CCCCC/C=C/C=C/C=O,0.05336964
37,1,C1CCSC1,8,CCOC(=O)c1ccccc1,0.564024,CC=O,4,CCOC(=O)c1ccccc1,0.029859802
37,1,C1CCSC1,8,C=CC(O)CC,0.51258534,CC=O,4,C=CC(O)CC,0.067188606
37,1,CC1=CC(=O)CC(C)(C)C1,26,CCOC=O,0.53800833,CCCCC(=O)O,6,CCOC=O,0.08936171
37,1,C=C(C)[C@H]1CC=C(C)CC1,2,CCCCCCCC1CCC(=O)O1,0.43526283,CC=O,4,CCCCCCCC1CCC(=O)O1,0.052289087
37,1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,CCCCCCCCCC(=O)OCC,0.67576927,CC=O,4,CCCCCCCCCC(=O)OCC,0.12590037
37,1,C=C(C)[C@H]1CC=C(C)CC1,2,C=CCc1ccc(O)c(OC)c1,0.4309062,CCOC=O,19,C=CCc1ccc(O)c(OC)c1,0.033042856
37,1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,CSCSC,0.672197,CCCCC(=O)O,6,CSCSC,0.019535769
37,1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,Cc1c[nH]c2ccccc12,0.7445444,CCCCCCCC1CCC(=O)O1,20,Cc1c[nH]c2ccccc12,0.08797604
37,1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,CSC,0.5906851,CCCCC(=O)O,6,CSC,0.051798966
37,1,C1CCSC1,8,CC1=CC(=O)CC(C)(C)C1,0.51408243,CC=O,4,CC1=CC(=O)CC(C)(C)C1,0.10381444
37,1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,10,CC(=O)Oc1ccc(C)cc1,0.5594743,CCOC=O,19,CC(=O)Oc1ccc(C)cc1,0.088144846
37,1,C=C(C)[C@H]1CC=C(C)CC1,2,CCCCCCCCCCC=O,0.6318916,CCCCCCCC1CCC(=O)O1,20,CCCCCCCCCCC=O,0.062116228
37,1,C=C(C)[C@H]1CC=C(C)CC1,2,O=C(O)Cc1ccccc1,0.6463897,CCCCCCCC1CCC(=O)O1,20,O=C(O)Cc1ccccc1,0.054532856
38,0,CC(=O)c1ccccn1,10,CC=O,0.44429868,CCCCCCCCCC(=O)O,8,CC=O,0.10189207
38,0,CCCS,15,CCCCCC(C)O,0.40034476,CC(C)CC(=O)O,11,CCCCCC(C)O,0.1194103
38,0,CCCS,15,CCC/C=C/C=O,0.5789574,CCCCCC(C)O,1,CCC/C=C/C=O,0.1442947
38,0,CCCS,15,CCCCCOC(C)=O,0.44965947,CC=O,0,CCCCCOC(C)=O,0.041254982
38,0,CCCS,15,CCCCCC=O,0.5616505,CCCCCC(C)O,1,CCCCCC=O,0.15690787
38,0,Cc1cc(O)c(C(C)C)cc1Cl,17,CCc1cnccn1,0.3347471,CC=O,0,CCc1cnccn1,0.046645287
38,0,CCCS,15,CCCC=O,0.60381776,CCCCCOC(C)=O,3,CCCC=O,0.18225956
38,0,Cc1ccccc1C=O,18,CC(CC=O)CCCC(C)(C)O,0.30060208,CCCCCCCCCC(=O)O,8,CC(CC=O)CCCC(C)(C)O,0.017235039
