,rmse_avg,rmse_std,nth_feature
94,0.525087484467459,0.029135134088847423,94
95,0.5214468706298916,0.033970311481763195,95
96,0.5065565286451895,0.029541201687840506,96
97,0.51812718818431,0.029188916140527592,97
98,0.4882413617157787,0.02622360851354784,98
99,0.5071412848315826,0.030854819134247105,99
100,0.5313027599787564,0.030102073172222302,100
101,0.5261871404365217,0.0313328929394461,101
102,0.5339586030439898,0.02778953707505417,102
103,0.5211943465993423,0.03371515309796215,103
104,0.5350831722202894,0.028067746545971987,104
105,0.5278365807020718,0.03137053003887135,105
106,0.5345450217137049,0.027643670457235533,106
107,0.5346018028379835,0.027232149507933377,107
108,0.5331592796453974,0.027906551440648783,108
109,0.5334754262620741,0.02827841416701551,109
110,0.5332024125486055,0.028806102810950064,110
111,0.5299592365260785,0.027199018588583954,111
112,0.5228392097680957,0.028890979634317915,112
113,0.525344611121447,0.03401153979691551,113
114,0.5320318533426445,0.029012961977603002,114
115,0.5326969704722165,0.027671332350762537,115
116,0.5336563810359504,0.027966191991123043,116
117,0.5340462844028571,0.02787709771071016,117
118,0.5344160714402112,0.02813907261156119,118
119,0.5318376857097052,0.027963370362238314,119
120,0.5350146919870133,0.02762433081147027,120
121,0.5336526866257757,0.02845134191242215,121
122,0.532956918260204,0.0282484191320077,122
123,0.532638044247647,0.028719152614060224,123
124,0.5198884181986223,0.02493076516604856,124
125,0.5203812232001812,0.025638646862257974,125
126,0.53415557138083,0.028189507880809307,126
127,0.5320859434200316,0.027981343140849695,127
128,0.5341439904463293,0.027848977616867915,128
129,0.5242121778588552,0.030264473616910603,129
130,0.5298313240122161,0.03012340867940656,130
131,0.5319212798545272,0.028819891402009083,131
132,0.5330435772884011,0.028076109959196186,132
133,0.5325527270340916,0.028681665803951983,133
134,0.5332393167524025,0.028299314689082342,134
135,0.5343611072324016,0.02836390270078279,135
136,0.5324018650184521,0.027894886016649335,136
137,0.5338567883887686,0.027805435799390835,137
138,0.5333115311491542,0.02854220705970666,138
139,0.5336104080745228,0.029510720538100044,139
140,0.5327993245359264,0.02831065726767217,140
141,0.5290884085578476,0.03104167946944176,141
142,0.5343943517533708,0.027516776888049717,142
143,0.5316229423272277,0.028369263414468455,143
144,0.5252649861498072,0.02802843060451718,144
145,0.5340577134953906,0.028391149956338478,145
146,0.5340196206734228,0.028224565306790374,146
147,0.5326892657094141,0.02833250780886215,147
148,0.5081484596536819,0.026124977836988597,148
149,0.5334537287624211,0.028213616506899967,149
150,0.5312236881198937,0.029031216407131268,150
151,0.5330457703770622,0.028157662355301462,151
152,0.5340750855803035,0.0278898761402299,152
153,0.5338101467762532,0.027480246820881567,153
154,0.5312181403614161,0.02744102621104787,154
155,0.5247245879369585,0.026079442726823783,155
156,0.5332057709038716,0.028800598155136022,156
157,0.5347770952781784,0.02801430081844404,157
158,0.5323664253905492,0.029736240067596946,158
159,0.5338791255590809,0.02788068727933517,159
160,0.5346057721919774,0.027771951987291852,160
161,0.5337304634641382,0.028582928735890228,161
162,0.53360107863596,0.02820718360655997,162
163,0.5342659543571471,0.027569235309766644,163
164,0.5340810021482089,0.027092149052727853,164
165,0.5335360416583875,0.02770641674602871,165
166,0.5341323844126387,0.028475981131434982,166
167,0.5353088900122851,0.027152165379097207,167
168,0.5332813142750119,0.02774206923725333,168
169,0.5250512349472235,0.028807924002995516,169
170,0.5346768387174764,0.028992243746399866,170
171,0.5332921466357008,0.029126736559704332,171
172,0.5338536035242132,0.028010215139215682,172
173,0.5336563021097591,0.028206932770888548,173
174,0.5341751728929424,0.028157797734143772,174
175,0.5336071536458559,0.028017544385683615,175
176,0.5334140534992053,0.02805526954129158,176
177,0.5349038213845231,0.027221556408126995,177
178,0.5307257822061006,0.028440196630484044,178
179,0.5331019632166789,0.028572261380677994,179
180,0.5341873596900117,0.027254617336512313,180
181,0.5340074302839782,0.027873818406301362,181
182,0.534497918931105,0.027437060638166942,182
183,0.5331756226220516,0.028665025653255783,183
184,0.5319935118727348,0.02907170805879102,184
185,0.5337801865048133,0.02810236530009825,185
186,0.5337298436220974,0.027837103490839524,186
187,0.5310086570901763,0.02962925218979531,187
188,0.5340712116117194,0.02785470961644205,188
189,0.5319184735693673,0.02814949655840302,189
190,0.5324260277223947,0.02857662015301649,190
191,0.5331323562887854,0.028021188124568927,191
192,0.5342556605310985,0.027890031559748837,192
193,0.5328818062997208,0.027323063863436033,193
194,0.5348623224793152,0.027568675512823767,194
195,0.5326398351649803,0.028167622007352337,195
196,0.5326872360245637,0.028749902870165205,196
197,0.5333157828736315,0.028600067362724607,197
198,0.5318057388194017,0.029280952311731463,198
199,0.5134344798398601,0.03002164944430464,199
