,rmse_avg,rmse_std,nth_feature
74,0.5225992662707378,0.027191916510580613,74
75,0.525567831465519,0.027421118886695676,75
76,0.5044554388426282,0.025412931562300053,76
77,0.511788475156612,0.028323294867545836,77
78,0.5156678580538991,0.02891492241323435,78
79,0.5093712405742609,0.027431967598022303,79
80,0.4911983843865555,0.022770462270748013,80
81,0.5074344773099484,0.025868669113648286,81
82,0.5152964677501066,0.02788804798141065,82
83,0.5259228004896364,0.026488627400904918,83
84,0.516810095018249,0.028969109625037893,84
85,0.5198330804975522,0.026576447506710163,85
86,0.4944282437086497,0.022715340238473925,86
87,0.5124461323276616,0.02746666465222135,87
88,0.5119123202256419,0.027232252115604826,88
89,0.5288344888070444,0.025301288458985008,89
90,0.5191316050159117,0.0273905948619821,90
91,0.514342625056763,0.028512099721995282,91
92,0.5223977840697948,0.02904999490253153,92
93,0.5201935657653788,0.02665244396431013,93
94,0.5208336286147309,0.027637161269185462,94
95,0.5185307901805895,0.02918127073784544,95
96,0.5083373346087885,0.025594347321348326,96
97,0.5151677766466439,0.02621205321128535,97
98,0.4944195153633041,0.022674298136528145,98
99,0.5086339097094935,0.026799586116355804,99
100,0.5254907900990825,0.028115113578634023,100
101,0.523471419237977,0.02789880293282137,101
102,0.5283462436640656,0.025927435101862673,102
103,0.5172793188131749,0.03021056799078604,103
104,0.5280113574316986,0.026069715333155694,104
105,0.5230867520612748,0.027732619622782374,105
106,0.5279625253921643,0.02538228572663677,106
107,0.5271534286281796,0.02624779836887169,107
108,0.5274605434650997,0.025538690936585107,108
109,0.5276327722030548,0.025723576413066315,109
110,0.5280694998273046,0.026185507317425,110
111,0.5248265517677874,0.025286129096268026,111
112,0.5202096524537989,0.02719187507694151,112
113,0.5210179766155143,0.030504841021192105,113
114,0.527219785452654,0.025982486523598237,114
115,0.5274611376187219,0.02625376241343461,115
116,0.5270715163344073,0.025823566687323607,116
117,0.5277483959083051,0.026412831332368786,117
118,0.5269732562971924,0.026372855922313077,118
119,0.5250510292736738,0.027402780169380404,119
120,0.527852197668073,0.025852341590030446,120
121,0.5271314750675302,0.0257817227030884,121
122,0.526593152393801,0.025938068226207138,122
123,0.5261124698409944,0.02746024425423614,123
124,0.5166180461604781,0.023681769245502894,124
125,0.5182164604903453,0.02415271163744998,125
126,0.5280012580166524,0.02559761055839718,126
127,0.528049928069388,0.026384594090558943,127
128,0.5266862506748226,0.026591787773224736,128
129,0.520790588758436,0.027083004740647103,129
130,0.5238584613751044,0.027263973951086352,130
131,0.5260818818754776,0.026780925407073778,131
132,0.5275067556697606,0.02635159094840924,132
133,0.527378089127299,0.02628956612772521,133
134,0.527690426586447,0.02603535865959274,134
135,0.5287721061393081,0.026148226715637466,135
136,0.5277610502231853,0.025620072383924154,136
137,0.5269893359394447,0.026735134566742,137
138,0.5273522687561174,0.026648298719382544,138
139,0.5259091428590053,0.027201573152463177,139
140,0.5258995110937054,0.02589432253906674,140
141,0.5260453890300002,0.027215746724666014,141
142,0.5274224696812967,0.026606244166692453,142
143,0.5257359776158647,0.02662125955560604,143
144,0.5207412818186273,0.026736782585759063,144
145,0.5275540331517389,0.026035021617183296,145
146,0.5277965328404425,0.025720640719733106,146
147,0.5276508263617645,0.026498835481235362,147
148,0.5101896716345752,0.023799076926525452,148
149,0.5288494044928823,0.02549924279753423,149
150,0.5250769162970699,0.026719536637870626,150
151,0.5282092330174187,0.026119223488296206,151
152,0.5275530850628434,0.02575321069104133,152
153,0.5288227718223418,0.026057216805511204,153
154,0.5246264671490056,0.025933523154692315,154
155,0.5208561423373258,0.024246495659391104,155
156,0.5278270391286735,0.02602030002015787,156
157,0.5280370417549674,0.02617852023941753,157
158,0.5259005176819869,0.026832529373866477,158
159,0.5270534584820658,0.026297560276190714,159
160,0.5284559716294298,0.025835163877014657,160
161,0.5276110438879739,0.02578753919334252,161
162,0.5271323570632411,0.02615710616886881,162
163,0.5282699990625044,0.025891379723608596,163
164,0.5281100767047167,0.025454775136883958,164
165,0.5268533532395582,0.02667412728624311,165
166,0.5269355122731866,0.026319207559050112,166
167,0.527243133145636,0.026472279608993902,167
168,0.5282146640215056,0.02663175577406388,168
169,0.5226911052227183,0.026140695367347574,169
170,0.5282851720886518,0.026358819848494166,170
171,0.5275212877207399,0.026370326250664333,171
172,0.5268082108643298,0.02677555770927877,172
173,0.527908066146805,0.026514779583326965,173
174,0.5277643870360612,0.026339004982540156,174
175,0.5284250462944385,0.025149421272073126,175
176,0.5266388264674596,0.026473016858882762,176
177,0.5279265477341967,0.02650649981938805,177
178,0.525278226342219,0.02699174010643742,178
179,0.5269371046392356,0.026415865820507485,179
180,0.5274906391600406,0.025806350559979475,180
181,0.5271408194697442,0.02632750230028479,181
182,0.5273337046103613,0.026428162006195435,182
183,0.5259051512351441,0.027262666587898207,183
184,0.5274275930019197,0.026765612233880354,184
185,0.5286742501342913,0.02600559910096487,185
186,0.5272643785623125,0.025868284541534493,186
187,0.5247132661142864,0.027340975233825508,187
188,0.5274464539004539,0.02606935590596349,188
189,0.5262400524041204,0.026265339229560418,189
190,0.5275186467067878,0.026545211098039073,190
191,0.5270527326260274,0.026556600800207848,191
192,0.5281765653115327,0.026156563330348274,192
193,0.5274255666394331,0.026169078843275607,193
194,0.528310073959924,0.026034891527102803,194
195,0.528265730161736,0.026744739125076935,195
196,0.5268287327038158,0.02644728039687849,196
197,0.5287622437425331,0.025941836270795292,197
198,0.5268864655299701,0.0261128912155186,198
199,0.5138010937623858,0.027137588799148002,199
