,rmse_avg,rmse_std,nth_feature
0,0.5207690972656512,0.02484052914270271,0
1,0.5191695090639682,0.03000455071771454,1
2,0.519324672573977,0.030849093830815008,2
3,0.5177650103951252,0.030225036351237064,3
4,0.5177787678781425,0.030362987364666534,4
5,0.5185166075607692,0.03035757043213511,5
6,0.5179406428697978,0.030352608167677066,6
7,0.5174971659158052,0.030281154078644488,7
8,0.5157116633997509,0.02887869486696419,8
9,0.5169491676670375,0.02940972793273843,9
10,0.513431453778976,0.028886895252889663,10
11,0.5151587449689266,0.028797994887753673,11
12,0.5121437697680095,0.029220172703643642,12
13,0.5140992944834468,0.029168844237373925,13
14,0.5175653505988373,0.028882788676599852,14
15,0.5097793365708089,0.0270167731771969,15
16,0.5250147112908825,0.02661102513093403,16
17,0.5024853630564826,0.026456931443146977,17
18,0.5090008663095217,0.0274728289551098,18
19,0.5076171736034328,0.027248616435471912,19
20,0.49631575552456036,0.02414469514891279,20
21,0.5056623463908845,0.026481539698087603,21
22,0.5035304529252788,0.025539956873906484,22
23,0.4954224893914448,0.02646133637737346,23
24,0.5073927185310155,0.02553190859885176,24
25,0.5190415027173281,0.030598522314611087,25
26,0.49825123052041353,0.021523253849813642,26
27,0.48702316926824096,0.021464689422898576,27
28,0.4873416777762071,0.02305404940503414,28
29,0.485083322869579,0.020136583734119584,29
30,0.524625172570379,0.025637198815603085,30
31,0.5177837702499505,0.029404152426324923,31
32,0.5203673426264576,0.02994684226367324,32
33,0.5258288458324758,0.025258047383220718,33
34,0.5186429107937429,0.029438380700593594,34
35,0.5026321629269621,0.026265665756108985,35
36,0.49632327351573646,0.021867788856341223,36
37,0.5191155852649701,0.02961234148674077,37
38,0.5167332910184048,0.029123592509380687,38
39,0.48214633756019565,0.022546972006148677,39
40,0.5160153189258003,0.028177906403734427,40
41,0.4852625186294503,0.02351769291090896,41
42,0.4968921661080118,0.022237039780154504,42
43,0.48514862910228007,0.02406600430800977,43
44,0.5085061596384837,0.02314374206976552,44
45,0.48876175990156023,0.02237431186742416,45
46,0.5083846244872148,0.02640511567048734,46
47,0.5171463090620216,0.03117916233891086,47
48,0.5187629273752904,0.030233888451194988,48
49,0.5103328847449377,0.02545247064751782,49
50,0.5102937076370031,0.02792882964754026,50
51,0.5233980648622804,0.02688141612335883,51
52,0.5222974052685516,0.02593566574039832,52
53,0.5215218712588852,0.02650693755341133,53
54,0.5060907853755278,0.024700284723988726,54
55,0.5245934226193385,0.025997725798137004,55
56,0.4874924251653223,0.022616351738144004,56
57,0.5148240673458385,0.026586747853491976,57
58,0.5124910527150901,0.024841898875586646,58
59,0.5154408722535293,0.027912301625193574,59
60,0.5258901148345847,0.026220688041380173,60
61,0.49172650790245015,0.022838519600587904,61
62,0.5236210351759573,0.026281276304514507,62
